
Time,z-accel,Flight Stage,max drag,x-accel,y-accel
93493, 1361.00, 2, 2279.00, 160.00, 250.00
93572, 1369.00, 2, 2279.00, 205.00, 215.00
93651, 1430.00, 2, 2279.00, 163.00, 194.00
93730, 1532.00, 2, 2279.00, -12.00, 194.00
93809, 1288.00, 2, 2279.00, 138.00, 199.00
93890, 1433.00, 2, 2279.00, 173.00, 266.00
93969, 1296.00, 2, 2279.00, 328.00, 76.00
94048, 1442.00, 2, 2279.00, 186.00, 150.00
94127, 1426.00, 2, 2279.00, 259.00, 136.00
94207, 1603.00, 2, 2279.00, 128.00, 276.00
94286, 1494.00, 2, 2279.00, 244.00, 205.00
94365, 1434.00, 2, 2279.00, 184.00, 232.00
94443, 1602.00, 2, 2279.00, 28.00, 372.00
94522, 1477.00, 2, 2279.00, 176.00, 280.00
94601, 1443.00, 2, 2279.00, 118.00, 218.00
94680, 1470.00, 2, 2279.00, 81.00, 121.00
94762, 1349.00, 2, 2279.00, 0.00, 264.00
94841, 1517.00, 2, 2279.00, 72.00, 290.00
94920, 1333.00, 2, 2279.00, 157.00, 163.00
94998, 1638.00, 2, 2279.00, 108.00, 280.00
95077, 1811.00, 2, 2279.00, -38.00, 331.00
95156, 1359.00, 2, 2279.00, 74.00, -10.00
95235, 1695.00, 2, 2279.00, -90.00, 433.00
95314, 1536.00, 2, 2279.00, 113.00, 190.00
95393, 1379.00, 2, 2279.00, -48.00, 342.00
95471, 1308.00, 2, 2279.00, -104.00, 42.00
95556, 1382.00, 2, 2279.00, -42.00, 231.00
95635, 1496.00, 2, 2279.00, -190.00, 209.00
95717, 1750.00, 2, 2279.00, -261.00, 648.00
95796, 1300.00, 2, 2279.00, -18.00, 227.00
95876, 1613.00, 2, 2279.00, -236.00, 446.00
95955, 1456.00, 2, 2279.00, 94.00, 404.00
96034, 1310.00, 2, 2279.00, 15.00, 55.00
96113, 1283.00, 2, 2279.00, 236.00, -180.00
96191, 1321.00, 2, 2279.00, 225.00, -4.00
96270, 1385.00, 2, 2279.00, 214.00, 151.00
96350, 1532.00, 2, 2279.00, 38.00, 240.00
96429, 1488.00, 2, 2279.00, 36.00, 360.00
96508, 1466.00, 2, 2279.00, -33.00, 153.00
96587, 1252.00, 2, 2279.00, -46.00, -167.00
96669, 1557.00, 2, 2279.00, 104.00, 219.00
96747, 979.00, 3, 2279.00, 216.00, -252.00
96827, 1172.00, 2, 2279.00, 214.00, -266.00
96906, 1020.00, 3, 2279.00, 193.00, -153.00
96985, 1032.00, 3, 2279.00, 90.00, -200.00
97064, 1099.00, 3, 2279.00, 264.00, -355.00
97144, 1757.00, 2, 2279.00, 37.00, -192.00
97223, 1369.00, 2, 2279.00, -282.00, 565.00
97301, 1280.00, 2, 2279.00, 108.00, 303.00
97380, 1430.00, 2, 2279.00, 43.00, 390.00
97460, 1419.00, 2, 2279.00, 137.00, 210.00
97541, 1271.00, 2, 2279.00, 87.00, -34.00
97621, 1398.00, 2, 2279.00, 71.00, -85.00
97700, 1485.00, 2, 2279.00, 91.00, 52.00
97779, 1608.00, 2, 2279.00, -36.00, 374.00
97863, 1615.00, 2, 2279.00, -2.00, 208.00
97942, 1486.00, 2, 2279.00, 207.00, 53.00
98021, 1376.00, 2, 2279.00, 251.00, 49.00
98100, 1521.00, 2, 2279.00, 218.00, 171.00
98179, 1381.00, 2, 2279.00, 285.00, 35.00
98258, 1235.00, 2, 2279.00, 260.00, 114.00
98337, 1386.00, 2, 2279.00, 243.00, 6.00
98417, 1413.00, 2, 2279.00, 216.00, 244.00
98497, 1335.00, 2, 2279.00, 172.00, 292.00
98577, 1370.00, 2, 2279.00, 233.00, 261.00
98656, 1418.00, 2, 2279.00, 235.00, 26.00
98735, 1370.00, 2, 2279.00, 228.00, 120.00
98814, 1446.00, 2, 2279.00, 175.00, 95.00
98893, 1389.00, 2, 2279.00, 147.00, 161.00
98973, 1423.00, 2, 2279.00, 183.00, 165.00
99051, 1333.00, 2, 2279.00, 218.00, 115.00
99130, 1386.00, 2, 2279.00, 205.00, 140.00
99209, 1437.00, 2, 2279.00, 102.00, 213.00
99288, 1344.00, 2, 2279.00, 182.00, 207.00
99368, 1299.00, 2, 2279.00, 262.00, 189.00
99449, 1190.00, 2, 2279.00, 211.00, 34.00
99529, 990.00, 3, 2279.00, 226.00, 76.00
99607, 1162.00, 2, 2279.00, 171.00, 138.00
99686, 1346.00, 2, 2279.00, 197.00, 239.00
99765, 1403.00, 2, 2279.00, 136.00, -209.00
99844, 1344.00, 2, 2279.00, 179.00, 379.00
99924, 1440.00, 2, 2279.00, 295.00, 14.00
100003, 1435.00, 2, 2279.00, 204.00, 166.00
100082, 1498.00, 2, 2279.00, 195.00, 399.00
100160, 1592.00, 2, 2279.00, 163.00, 125.00
100244, 1592.00, 2, 2279.00, 196.00, 189.00
100325, 1446.00, 2, 2279.00, 200.00, 94.00
100402, 1422.00, 2, 2279.00, 195.00, 211.00
100481, 1448.00, 2, 2279.00, 92.00, 168.00
100560, 1466.00, 2, 2279.00, -36.00, 306.00
100639, 1232.00, 2, 2279.00, 250.00, 158.00
100718, 1284.00, 2, 2279.00, 271.00, 109.00
100797, 1459.00, 2, 2279.00, 135.00, 166.00
100876, 1566.00, 2, 2279.00, 238.00, 125.00
100955, 1336.00, 2, 2279.00, 551.00, 129.00
101035, 1648.00, 2, 2279.00, 65.00, 156.00
101114, 1572.00, 2, 2279.00, 3.00, 146.00
101193, 1436.00, 2, 2279.00, 95.00, 192.00
101274, 1400.00, 2, 2279.00, 86.00, 133.00
101353, 1370.00, 2, 2279.00, 154.00, 170.00
101432, 1435.00, 2, 2279.00, 186.00, 99.00
101511, 1421.00, 2, 2279.00, 59.00, 285.00
101590, 1244.00, 2, 2279.00, 198.00, 162.00
101669, 1494.00, 2, 2279.00, 179.00, 481.00
101748, 1480.00, 2, 2279.00, 111.00, 225.00
101827, 1454.00, 2, 2279.00, 79.00, 307.00
101906, 1416.00, 2, 2279.00, 92.00, 161.00
101985, 1353.00, 2, 2279.00, 174.00, 158.00
102064, 1415.00, 2, 2279.00, 182.00, 205.00
102143, 1251.00, 2, 2279.00, 54.00, 218.00
102220, 1330.00, 2, 2279.00, 234.00, 190.00
102298, 1389.00, 2, 2279.00, 208.00, 292.00
102377, 1428.00, 2, 2279.00, 194.00, 125.00
102457, 1266.00, 2, 2279.00, 311.00, 81.00
102536, 1417.00, 2, 2279.00, 298.00, 270.00
102615, 1352.00, 2, 2279.00, 158.00, 227.00
102700, 1237.00, 2, 2279.00, 151.00, 273.00
102779, 1273.00, 2, 2279.00, 287.00, 223.00
102858, 1271.00, 2, 2279.00, 280.00, 56.00
102936, 1420.00, 2, 2279.00, 139.00, 150.00
103015, 1490.00, 2, 2279.00, 133.00, 157.00
103097, 1362.00, 2, 2279.00, 87.00, 206.00
103176, 1404.00, 2, 2279.00, 127.00, 182.00
103255, 1735.00, 2, 2279.00, -24.00, 249.00
103335, 1289.00, 2, 2279.00, 423.00, 184.00
103414, 1381.00, 2, 2279.00, 283.00, 192.00
103492, 1381.00, 2, 2279.00, 235.00, 221.00
103571, 1401.00, 2, 2279.00, 218.00, 309.00
103651, 1383.00, 2, 2279.00, 201.00, 144.00
103730, 1612.00, 2, 2279.00, 85.00, 260.00
103809, 1356.00, 2, 2279.00, 41.00, 109.00
103888, 965.00, 3, 2279.00, 100.00, 7.00
103970, 882.00, 3, 2279.00, 108.00, 187.00
104049, 1179.00, 2, 2279.00, 104.00, 319.00
104128, 1054.00, 3, 2279.00, 78.00, 190.00
104207, 954.00, 3, 2279.00, 62.00, -73.00
104286, 989.00, 3, 2279.00, 117.00, -26.00
104365, 1235.00, 2, 2279.00, 76.00, 143.00
104444, 1297.00, 2, 2279.00, 234.00, 197.00
104524, 1073.00, 3, 2279.00, 100.00, -31.00
104602, 1469.00, 2, 2279.00, -82.00, 348.00
104681, 1335.00, 2, 2279.00, 52.00, 178.00
104760, 1217.00, 2, 2279.00, -18.00, 427.00
104839, 1461.00, 2, 2279.00, 152.00, 454.00
104921, 1482.00, 2, 2279.00, -156.00, 455.00
105006, 1098.00, 3, 2279.00, 308.00, -380.00
105086, 1349.00, 2, 2279.00, 73.00, -68.00
105165, 780.00, 3, 2279.00, 358.00, -275.00
105244, 1244.00, 2, 2279.00, 161.00, 562.00
105322, 648.00, 3, 2279.00, 204.00, -352.00
105402, 1236.00, 2, 2279.00, -51.00, 679.00
105481, 1074.00, 3, 2279.00, 138.00, -375.00
105560, 1571.00, 2, 2279.00, 110.00, 503.00
105640, 1459.00, 2, 2279.00, 169.00, -356.00
105719, 1381.00, 2, 2279.00, 141.00, -193.00
105801, 1423.00, 2, 2279.00, 251.00, 166.00
105879, 1124.00, 3, 2279.00, 174.00, 276.00
105958, 918.00, 3, 2279.00, 38.00, 297.00
106037, 1275.00, 2, 2279.00, 174.00, 49.00
106117, 1413.00, 2, 2279.00, 71.00, 448.00
106196, 1498.00, 2, 2279.00, 9.00, 376.00
106275, 1152.00, 2, 2279.00, 198.00, -186.00
106354, 863.00, 3, 2279.00, 391.00, -781.00
106432, 1366.00, 2, 2279.00, 315.00, 138.00
106512, 1447.00, 2, 2279.00, 332.00, -26.00
106591, 1410.00, 2, 2279.00, 148.00, 573.00
106670, 1376.00, 2, 2279.00, 203.00, 288.00
106752, 1265.00, 2, 2279.00, 1.00, 423.00
106831, 1236.00, 2, 2279.00, 105.00, 151.00
106910, 1434.00, 2, 2279.00, 138.00, 400.00
106989, 1541.00, 2, 2279.00, 245.00, 353.00
107068, 1225.00, 2, 2279.00, 285.00, -17.00
107147, 1463.00, 2, 2279.00, 205.00, 384.00
107227, 1535.00, 2, 2279.00, 184.00, 250.00
107306, 1547.00, 2, 2279.00, 268.00, 178.00
107390, 1743.00, 2, 2279.00, -120.00, 384.00
107470, 1551.00, 2, 2279.00, 261.00, 344.00
107549, 1694.00, 2, 2279.00, 303.00, 300.00
107630, 1896.00, 2, 2279.00, 128.00, 42.00
107710, 1964.00, 2, 2279.00, 153.00, 202.00
107789, 2019.00, 2, 2279.00, 187.00, 79.00
107868, 1788.00, 2, 2279.00, 242.00, 227.00
107947, 1727.00, 2, 2279.00, 270.00, 111.00
108027, 1573.00, 2, 2279.00, 335.00, 151.00
108106, 1439.00, 2, 2279.00, 276.00, 36.00
108184, 1651.00, 2, 2279.00, 293.00, 313.00
108263, 1552.00, 2, 2279.00, 150.00, 220.00
108343, 1384.00, 2, 2279.00, -131.00, 135.00
108422, 1280.00, 2, 2279.00, 33.00, 339.00
108501, 961.00, 3, 2279.00, 8.00, -173.00
108583, 915.00, 3, 2279.00, -48.00, 31.00
108662, 1228.00, 2, 2279.00, 163.00, 69.00
108740, 1175.00, 2, 2279.00, 96.00, 249.00
108819, 1016.00, 3, 2279.00, 205.00, -226.00
108898, 1443.00, 2, 2279.00, 128.00, 209.00
108977, 1460.00, 2, 2279.00, 129.00, 189.00
109056, 1353.00, 2, 2279.00, 209.00, 201.00
109135, 1451.00, 2, 2279.00, 196.00, 202.00
109215, 1242.00, 2, 2279.00, 178.00, -68.00
109293, 1253.00, 2, 2279.00, 148.00, 99.00
109372, 1549.00, 2, 2279.00, 168.00, 139.00
109461, 1480.00, 2, 2279.00, 113.00, 342.00
109540, 1311.00, 2, 2279.00, 186.00, 78.00
109619, 1327.00, 2, 2279.00, 48.00, 255.00
109704, 1273.00, 2, 2279.00, 148.00, -6.00
109783, 1500.00, 2, 2279.00, 64.00, 145.00
109862, 1427.00, 2, 2279.00, 116.00, 189.00
109942, 1551.00, 2, 2279.00, 55.00, 125.00
110020, 1499.00, 2, 2279.00, 92.00, 317.00
110099, 1353.00, 2, 2279.00, 92.00, 214.00
110178, 1424.00, 2, 2279.00, 231.00, 11.00
110257, 1436.00, 2, 2279.00, 125.00, -8.00
110336, 1594.00, 2, 2279.00, -92.00, 555.00
110418, 1444.00, 2, 2279.00, 98.00, 304.00
110497, 1485.00, 2, 2279.00, 297.00, 32.00
110575, 1488.00, 2, 2279.00, -81.00, 237.00
110655, 1400.00, 2, 2279.00, 40.00, 170.00
110734, 1290.00, 2, 2279.00, 65.00, -42.00
110813, 1476.00, 2, 2279.00, 120.00, 506.00
110892, 1664.00, 2, 2279.00, 195.00, -114.00
110972, 1746.00, 2, 2279.00, -87.00, 234.00
111051, 1629.00, 2, 2279.00, 95.00, -111.00
111158, 1381.00, 2, 2279.00, 91.00, 106.00
111237, 1520.00, 2, 2279.00, 69.00, 365.00
111319, 1412.00, 2, 2279.00, -127.00, 313.00
111398, 1526.00, 2, 2279.00, 13.00, 210.00
111478, 1510.00, 2, 2279.00, 15.00, 328.00
111556, 1499.00, 2, 2279.00, 34.00, 114.00
111635, 1486.00, 2, 2279.00, 144.00, 189.00
111714, 1501.00, 2, 2279.00, 71.00, 228.00
111794, 1379.00, 2, 2279.00, 123.00, 210.00
111873, 1473.00, 2, 2279.00, -9.00, 200.00
111952, 1603.00, 2, 2279.00, 84.00, 282.00
112031, 1463.00, 2, 2279.00, 152.00, 197.00
112117, 1464.00, 2, 2279.00, 265.00, 139.00
112195, 1370.00, 2, 2279.00, 238.00, 156.00
112277, 1359.00, 2, 2279.00, 163.00, 274.00
112356, 1315.00, 2, 2279.00, 224.00, 285.00
112435, 1211.00, 2, 2279.00, 253.00, 32.00
112515, 1325.00, 2, 2279.00, 276.00, 106.00
112594, 1467.00, 2, 2279.00, 326.00, 89.00
112673, 1045.00, 3, 2279.00, 321.00, -74.00
112751, 1322.00, 2, 2279.00, 175.00, 183.00
112831, 1368.00, 2, 2279.00, 196.00, 193.00
112910, 1364.00, 2, 2279.00, 182.00, 269.00
112989, 1439.00, 2, 2279.00, 174.00, 378.00
113068, 1409.00, 2, 2279.00, 290.00, 216.00
113150, 1425.00, 2, 2279.00, 241.00, 172.00
113230, 1501.00, 2, 2279.00, 263.00, 244.00
113309, 1429.00, 2, 2279.00, 156.00, 223.00
113387, 1281.00, 2, 2279.00, 172.00, 211.00
113467, 1415.00, 2, 2279.00, 243.00, 298.00
113546, 1246.00, 2, 2279.00, 265.00, 168.00
113625, 1446.00, 2, 2279.00, 210.00, 317.00
113704, 1181.00, 2, 2279.00, 259.00, 114.00
113784, 1373.00, 2, 2279.00, 181.00, 182.00
113863, 1321.00, 2, 2279.00, 274.00, 158.00
113941, 1367.00, 2, 2279.00, 286.00, 127.00
114023, 1386.00, 2, 2279.00, 236.00, 159.00
114103, 1422.00, 2, 2279.00, 222.00, 351.00
114182, 1341.00, 2, 2279.00, 227.00, 226.00
114261, 1485.00, 2, 2279.00, 128.00, 432.00
114340, 1184.00, 2, 2279.00, 252.00, 92.00
114424, 1411.00, 2, 2279.00, 169.00, 264.00
114505, 1298.00, 2, 2279.00, 255.00, 139.00
114583, 1521.00, 2, 2279.00, 263.00, 265.00
114662, 1774.00, 2, 2279.00, 267.00, 275.00
114742, 1778.00, 2, 2279.00, 428.00, 168.00
114821, 1945.00, 2, 2279.00, 460.00, 187.00
114900, 1956.00, 2, 2279.00, 352.00, 562.00
114982, 2041.00, 2, 2279.00, 447.00, 58.00
115061, 2090.00, 2, 2279.00, 546.00, -133.00
115140, 2153.00, 2, 2279.00, 434.00, 237.00
115219, 2032.00, 2, 2279.00, 377.00, 120.00
115298, 1989.00, 2, 2279.00, 341.00, 219.00
115378, 1673.00, 2, 2279.00, 300.00, 259.00
115457, 1769.00, 2, 2279.00, 287.00, 378.00
115536, 1646.00, 2, 2279.00, 252.00, 336.00
115616, 1666.00, 2, 2279.00, 276.00, 348.00
115694, 1708.00, 2, 2279.00, 262.00, 379.00
115773, 1441.00, 2, 2279.00, 311.00, 113.00
115855, 1489.00, 2, 2279.00, 232.00, 258.00
115934, 1225.00, 2, 2279.00, 250.00, 155.00
116013, 1224.00, 2, 2279.00, 216.00, 212.00
116093, 1304.00, 2, 2279.00, 146.00, 284.00
116172, 1129.00, 3, 2279.00, 196.00, 331.00
116250, 1211.00, 2, 2279.00, 119.00, 389.00
116329, 1157.00, 2, 2279.00, 159.00, 188.00
116408, 1336.00, 2, 2279.00, 95.00, 8.00
116487, 1210.00, 2, 2279.00, 150.00, 489.00
116566, 1348.00, 2, 2279.00, 193.00, -102.00
116646, 1459.00, 2, 2279.00, 208.00, 720.00
116725, 1409.00, 2, 2279.00, 294.00, 333.00
116812, 1646.00, 2, 2279.00, 201.00, 608.00
116890, 1459.00, 2, 2279.00, 320.00, 342.00
116969, 1567.00, 2, 2279.00, 130.00, 547.00
117048, 1446.00, 2, 2279.00, 275.00, 258.00
117127, 1471.00, 2, 2279.00, 218.00, 401.00
117207, 1449.00, 2, 2279.00, 276.00, 252.00
117286, 1308.00, 2, 2279.00, 226.00, 90.00
117365, 1322.00, 2, 2279.00, 75.00, 192.00
117443, 1325.00, 2, 2279.00, 165.00, 120.00
117522, 1424.00, 2, 2279.00, 224.00, 297.00
117601, 1437.00, 2, 2279.00, 186.00, 210.00
117683, 1371.00, 2, 2279.00, 113.00, 198.00
117762, 1374.00, 2, 2279.00, 125.00, 150.00
117842, 1293.00, 2, 2279.00, 184.00, 78.00
117921, 1350.00, 2, 2279.00, 216.00, 116.00
117999, 1438.00, 2, 2279.00, 109.00, 209.00
118078, 1472.00, 2, 2279.00, 112.00, 144.00
118158, 1454.00, 2, 2279.00, 88.00, 302.00
118237, 1388.00, 2, 2279.00, 190.00, 24.00
118316, 1504.00, 2, 2279.00, 167.00, 91.00
118395, 1455.00, 2, 2279.00, 142.00, 108.00
118475, 1392.00, 2, 2279.00, 159.00, 88.00
118553, 1338.00, 2, 2279.00, 192.00, -130.00
118635, 1394.00, 2, 2279.00, 165.00, -56.00
118714, 1364.00, 2, 2279.00, 199.00, 31.00
118793, 1251.00, 2, 2279.00, 167.00, 36.00
118873, 1331.00, 2, 2279.00, 214.00, 467.00
118952, 1736.00, 2, 2279.00, 166.00, -82.00
119031, 1681.00, 2, 2279.00, 348.00, -144.00
119109, 1536.00, 2, 2279.00, 311.00, 13.00
119194, 1639.00, 2, 2279.00, 275.00, -230.00
119274, 1613.00, 2, 2279.00, 124.00, 61.00
119353, 1512.00, 2, 2279.00, 218.00, -18.00
119432, 1512.00, 2, 2279.00, 100.00, 192.00
119514, 1668.00, 2, 2279.00, 149.00, 39.00
119593, 1389.00, 2, 2279.00, 291.00, -76.00
119672, 1594.00, 2, 2279.00, 281.00, 127.00
119752, 1676.00, 2, 2279.00, 229.00, 173.00
119830, 1701.00, 2, 2279.00, 219.00, 230.00
119909, 1574.00, 2, 2279.00, 175.00, 90.00
119988, 1459.00, 2, 2279.00, 152.00, 75.00
120068, 1476.00, 2, 2279.00, 161.00, 195.00
120147, 1515.00, 2, 2279.00, 248.00, 84.00
120226, 1502.00, 2, 2279.00, 163.00, 51.00
120305, 1338.00, 2, 2279.00, 123.00, 297.00
120386, 1374.00, 2, 2279.00, 107.00, 461.00
120466, 1373.00, 2, 2279.00, 174.00, 42.00
120545, 1413.00, 2, 2279.00, 200.00, -27.00
120624, 1463.00, 2, 2279.00, 148.00, -158.00
120703, 1325.00, 2, 2279.00, 109.00, 378.00
120783, 1125.00, 3, 2279.00, 58.00, 247.00
120862, 904.00, 3, 2279.00, -17.00, 213.00
120940, 959.00, 3, 2279.00, 35.00, 147.00
121019, 839.00, 3, 2279.00, -21.00, 202.00
121098, 961.00, 3, 2279.00, 47.00, 229.00
121177, 1067.00, 3, 2279.00, 52.00, 231.00
121257, 945.00, 3, 2279.00, 104.00, 213.00
121338, 1037.00, 3, 2279.00, 63.00, 69.00
121418, 1132.00, 3, 2279.00, 180.00, -7.00
121501, 1130.00, 3, 2279.00, 110.00, 276.00
121581, 1329.00, 2, 2279.00, 93.00, 337.00
121660, 1307.00, 2, 2279.00, 47.00, 250.00
121739, 1060.00, 3, 2279.00, 183.00, 30.00
121818, 1238.00, 2, 2279.00, 241.00, -24.00
121898, 1301.00, 2, 2279.00, 133.00, 223.00
121977, 1401.00, 2, 2279.00, 186.00, 208.00
122056, 1296.00, 2, 2279.00, 200.00, 102.00
122135, 1431.00, 2, 2279.00, 82.00, 278.00
122214, 1341.00, 2, 2279.00, 132.00, 204.00
122296, 1468.00, 2, 2279.00, 68.00, 366.00
122375, 1292.00, 2, 2279.00, 77.00, 265.00
122454, 1398.00, 2, 2279.00, 89.00, 193.00
122533, 1345.00, 2, 2279.00, 114.00, 117.00
122613, 1477.00, 2, 2279.00, 96.00, 237.00
122691, 1499.00, 2, 2279.00, 168.00, 311.00
122770, 1317.00, 2, 2279.00, 166.00, 80.00
122849, 1400.00, 2, 2279.00, 156.00, 290.00
122929, 1460.00, 2, 2279.00, 134.00, 262.00
123008, 1392.00, 2, 2279.00, 163.00, 197.00
123087, 1299.00, 2, 2279.00, 210.00, 198.00
123169, 1370.00, 2, 2279.00, 166.00, 184.00
123247, 1355.00, 2, 2279.00, 188.00, 114.00
123327, 1387.00, 2, 2279.00, 125.00, 108.00
123406, 1394.00, 2, 2279.00, 191.00, 122.00
123485, 1454.00, 2, 2279.00, 152.00, 279.00
123564, 1458.00, 2, 2279.00, 171.00, 215.00
123643, 1314.00, 2, 2279.00, 175.00, 123.00
123722, 1375.00, 2, 2279.00, 137.00, 151.00
123801, 1301.00, 2, 2279.00, 181.00, 110.00
123884, 1169.00, 2, 2279.00, 70.00, 128.00
123965, 711.00, 3, 2279.00, 62.00, -137.00
124044, 847.00, 3, 2279.00, 131.00, 42.00
124121, 774.00, 3, 2279.00, 118.00, 11.00
124200, 1178.00, 2, 2279.00, 132.00, 87.00
124279, 887.00, 3, 2279.00, 128.00, 181.00
124357, 1237.00, 2, 2279.00, 113.00, 242.00
124436, 1295.00, 2, 2279.00, 124.00, 257.00
124515, 1336.00, 2, 2279.00, 115.00, 300.00
124594, 1326.00, 2, 2279.00, 165.00, 251.00
124674, 1472.00, 2, 2279.00, 89.00, 125.00
124753, 1289.00, 2, 2279.00, 248.00, 68.00
124832, 1235.00, 2, 2279.00, 263.00, -229.00
124910, 1230.00, 2, 2279.00, 186.00, -57.00
124992, 1050.00, 3, 2279.00, 149.00, 15.00
125071, 1334.00, 2, 2279.00, 105.00, -28.00
125150, 1564.00, 2, 2279.00, 28.00, 190.00
125229, 1281.00, 2, 2279.00, 11.00, 148.00
125309, 1391.00, 2, 2279.00, 101.00, 403.00
125388, 1423.00, 2, 2279.00, 66.00, 268.00
125466, 1674.00, 2, 2279.00, 142.00, 55.00
125545, 1766.00, 2, 2279.00, -96.00, 247.00
125625, 1300.00, 2, 2279.00, -21.00, 436.00
125704, 1518.00, 2, 2279.00, 115.00, 527.00
125783, 1506.00, 2, 2279.00, 114.00, 410.00
125862, 1523.00, 2, 2279.00, 201.00, 71.00
125944, 1045.00, 3, 2279.00, 198.00, 135.00
126024, 1115.00, 3, 2279.00, 154.00, 28.00
126102, 1297.00, 2, 2279.00, 158.00, -39.00
126181, 1349.00, 2, 2279.00, 104.00, -32.00
126265, 1330.00, 2, 2279.00, -39.00, 278.00
126345, 1490.00, 2, 2279.00, 47.00, 305.00
126424, 1186.00, 2, 2279.00, 86.00, 106.00
126503, 1333.00, 2, 2279.00, 188.00, 159.00
126583, 1641.00, 2, 2279.00, 169.00, 592.00
126661, 1524.00, 2, 2279.00, 126.00, 442.00
126740, 1522.00, 2, 2279.00, 142.00, 345.00
126822, 1562.00, 2, 2279.00, 201.00, 274.00
126902, 1621.00, 2, 2279.00, 176.00, 207.00
126981, 1529.00, 2, 2279.00, 286.00, 220.00
127060, 1292.00, 2, 2279.00, 224.00, 185.00
127139, 1207.00, 2, 2279.00, 286.00, 321.00
127219, 1440.00, 2, 2279.00, 143.00, 456.00
127297, 1095.00, 3, 2279.00, 167.00, 116.00
127376, 1600.00, 2, 2279.00, 65.00, 593.00
127456, 1672.00, 2, 2279.00, 230.00, -1.00
127535, 1906.00, 2, 2279.00, 232.00, 967.00
127614, 1892.00, 2, 2279.00, 142.00, 415.00
127696, 1236.00, 2, 2279.00, 193.00, 32.00
127775, 1260.00, 2, 2279.00, 303.00, -7.00
127853, 1569.00, 2, 2279.00, 135.00, 580.00
127933, 1534.00, 2, 2279.00, 193.00, 612.00
128012, 1265.00, 2, 2279.00, 344.00, 197.00
128091, 1443.00, 2, 2279.00, 227.00, 416.00
128170, 1331.00, 2, 2279.00, 147.00, 553.00
128250, 1376.00, 2, 2279.00, 263.00, 190.00
128329, 1241.00, 2, 2279.00, 115.00, -111.00
128407, 1373.00, 2, 2279.00, 129.00, 94.00
128486, 1348.00, 2, 2279.00, 83.00, 333.00
128566, 1504.00, 2, 2279.00, 281.00, 234.00
128653, 1486.00, 2, 2279.00, 149.00, 218.00
128733, 1347.00, 2, 2279.00, 232.00, 268.00
128812, 1285.00, 2, 2279.00, 324.00, 129.00
128891, 1458.00, 2, 2279.00, 279.00, 162.00
128971, 1259.00, 2, 2279.00, 218.00, 86.00
129049, 1269.00, 2, 2279.00, 260.00, -47.00
129128, 1342.00, 2, 2279.00, 373.00, -127.00
129207, 1517.00, 2, 2279.00, 182.00, 254.00
129287, 1372.00, 2, 2279.00, 234.00, 111.00
129366, 1504.00, 2, 2279.00, 144.00, 245.00
129445, 1511.00, 2, 2279.00, 204.00, 383.00
129527, 1408.00, 2, 2279.00, 207.00, 210.00
129607, 1325.00, 2, 2279.00, 283.00, 221.00
129685, 1162.00, 2, 2279.00, 375.00, 68.00
129764, 1290.00, 2, 2279.00, 199.00, 222.00
129843, 1324.00, 2, 2279.00, 146.00, 343.00
129923, 1199.00, 2, 2279.00, 281.00, 102.00
130002, 1342.00, 2, 2279.00, 225.00, 188.00
130081, 1325.00, 2, 2279.00, 212.00, 45.00
130161, 1115.00, 3, 2279.00, 285.00, 232.00
130239, 1287.00, 2, 2279.00, 207.00, 161.00
130318, 1297.00, 2, 2279.00, 249.00, 109.00
130397, 1430.00, 2, 2279.00, 229.00, 202.00
130479, 1445.00, 2, 2279.00, 194.00, 209.00
130559, 1257.00, 2, 2279.00, 240.00, 55.00
130638, 1380.00, 2, 2279.00, 158.00, 227.00
130717, 1365.00, 2, 2279.00, 292.00, 201.00
130795, 1461.00, 2, 2279.00, 217.00, 305.00
130874, 1222.00, 2, 2279.00, 261.00, 103.00
130953, 1318.00, 2, 2279.00, 235.00, 131.00
131038, 1333.00, 2, 2279.00, 316.00, 126.00
131117, 1357.00, 2, 2279.00, 188.00, 23.00
131196, 1356.00, 2, 2279.00, 266.00, 174.00
131276, 1430.00, 2, 2279.00, 236.00, 211.00
131357, 1399.00, 2, 2279.00, 248.00, 230.00
131436, 1174.00, 2, 2279.00, 198.00, 45.00
131515, 1289.00, 2, 2279.00, 218.00, 290.00
131594, 1312.00, 2, 2279.00, 307.00, 212.00
131673, 1221.00, 2, 2279.00, 395.00, 39.00
131752, 1384.00, 2, 2279.00, 259.00, 79.00
131831, 1400.00, 2, 2279.00, 246.00, 165.00
131909, 1485.00, 2, 2279.00, 172.00, 217.00
131989, 1315.00, 2, 2279.00, 311.00, 2.00
132068, 1087.00, 3, 2279.00, 261.00, 13.00
132147, 1199.00, 2, 2279.00, 329.00, -17.00
132226, 1481.00, 2, 2279.00, 285.00, 323.00
132308, 1258.00, 2, 2279.00, 318.00, 101.00
132387, 1294.00, 2, 2279.00, 241.00, 141.00
132466, 1431.00, 2, 2279.00, 356.00, -11.00
132544, 1282.00, 2, 2279.00, 421.00, -93.00
132624, 1305.00, 2, 2279.00, 195.00, 377.00
132703, 1116.00, 3, 2279.00, 328.00, 83.00
132782, 1349.00, 2, 2279.00, 182.00, 333.00
132862, 1203.00, 2, 2279.00, 285.00, -86.00
132941, 1450.00, 2, 2279.00, 288.00, 177.00
133020, 1471.00, 2, 2279.00, 189.00, 281.00
133098, 1413.00, 2, 2279.00, 369.00, 93.00
